,0
0,118.60308814644813
1,117.61900991141796
2,116.79569131672382
3,118.94159006372095
4,118.84736180305481
5,118.57900559097529
6,119.91549602150917
7,120.41765000671148
8,119.905455994308
9,118.30755793198944
10,116.41863497629762
11,115.80975291728973
12,114.80165176033974
13,111.14466177031397
14,108.1772953489423
15,109.48904348909855
16,109.59207812964915
17,112.57029803276062
18,103.87018203288318
19,101.04609736427666
20,99.81123108118771
21,100.40713858723642
22,101.20775962367655
23,98.00579922869801
24,97.30254608094693
25,95.90724027514459
26,91.83444278776646
27,88.4674608051777
28,88.37646355882288
29,89.33121337205172
30,88.32650733232498
31,91.55458102673292
32,93.7587659919262
33,94.93545859396458
34,93.69159263312817
35,93.67730114042759
36,91.54048462361098
37,91.35802515685559
38,90.7357229679823
39,91.52966133356094
40,91.48314385607839
41,90.38967653378845
42,87.90926823019981
43,88.78898047447204
44,87.60707963079214
45,89.2247753238678
46,89.41827617257833
47,91.46700954437256
48,90.17217155814171
49,91.9015403521061
